wort,hitler,trump,biden,bush,obama
slide,2,3,5,0,2
slight,13,11,1,0,1
slightest,34,0,0,0,1
slightly,1,22,3,0,1
slime,1,0,0,0,0
slimy,2,0,0,0,0
slinking,1,0,0,0,0
slip,0,0,1,2,3
slippage,0,1,0,0,1
slipped,2,0,1,2,3
slipper,0,1,0,0,0
slippery,0,4,0,0,1
slipping,0,1,0,1,3
slit,0,1,0,0,0
sliver,0,1,0,1,0
slob,0,3,0,0,0
slogan,21,5,0,1,2
slope,0,2,2,0,1
sloppy,0,2,0,0,0
slot,0,2,0,0,2
slotkin,0,0,1,0,0
slow,20,14,8,4,11
slowed,0,1,1,0,0
slowedand,0,0,0,0,1
slower,2,1,0,1,0
slowest,0,0,0,0,3
slowing,0,1,3,1,1
slowly,41,6,1,4,7
slowness,1,0,0,0,0
slows,0,2,0,0,2
slowwitted,1,0,0,0,0
sluggish,1,0,1,0,0
slum,1,11,0,0,0
slumber,1,0,0,0,0
slumbering,1,0,0,0,0
slur,0,0,0,0,1
slurpee,0,0,0,0,1
smack,0,2,0,0,0
small,121,106,60,39,109
smallbusiness,0,0,0,3,6
smaller,21,17,3,1,6
smallest,13,6,0,0,1
smallminded,2,0,0,0,0
smallness,1,0,0,0,0
smallpox,0,0,1,1,0
small…,0,2,0,0,0
smart,0,221,12,3,20
smarter,0,13,1,2,10
smartest,0,10,1,0,2
smartphones,0,0,0,0,1
smash,5,8,0,0,0
smashed,3,4,0,0,0
smashing,1,0,0,0,0
smear,0,5,0,0,0
smeared,0,1,0,0,0
smell,0,1,0,0,0
smile,3,4,2,0,2
smiled,1,14,1,0,0
smiling,0,9,0,0,0
smith,1,28,1,2,2
smithereens,0,1,0,0,0
smithsonian,0,1,0,0,0
smith…,0,2,0,0,0
smoke,1,1,6,0,2
smoked,0,0,0,0,1
smokefilled,0,0,0,1,0
smokescreen,1,0,0,0,0
smokestack,0,0,1,0,0
smoking,0,1,0,0,0
smoky,1,0,0,0,0
smoldering,0,1,0,0,0
smooth,1,1,0,1,3
smoothawley,0,0,0,1,0
smoother,0,0,0,1,0
smoothest,0,0,0,0,1
smoothly,1,0,2,0,1
smoothtongued,1,0,0,0,0
smother,0,0,0,0,2
smothered,3,0,1,0,0
smothering,0,0,0,0,1
smu,0,0,0,1,0
smucker,0,1,0,0,0
smuggle,0,2,0,0,0
smuggled,0,1,0,0,0
smuggler,0,12,1,4,0
smuggling,0,4,1,6,0
snack,0,1,1,0,0
snake,0,90,0,0,0
snap,0,0,0,0,1
snapped,1,0,0,0,0
snare,3,0,0,0,0
snatch,3,0,0,0,0
snatched,0,0,0,0,1
sneak,2,1,0,4,0
sneaker,0,2,0,0,0
sneaking,1,0,0,2,0
sneer,2,0,0,0,0
sneered,2,0,0,0,0
sneering,1,0,0,0,0
sneer—a,1,0,0,0,0
snicker,0,3,3,0,0
sniffed,1,0,0,0,0
sniper,0,6,0,1,0
sniping,0,1,0,0,0
snob,2,0,0,0,0
snow,2,1,2,0,3
snowball,0,0,0,0,2
snowcapped,0,0,0,0,1
snowflake,0,0,0,2,0
snowing,0,1,0,0,0
snowstorm,1,0,1,0,0
snuck,0,0,0,1,0
snug,1,0,0,0,0
snyder,0,0,1,0,0
so,0,50,0,0,2
soaked,0,1,0,0,0
soandso,1,2,1,0,0
soandso…,0,1,0,0,0
soap,1,0,0,0,1
soapbubble,1,0,0,0,0
soar,0,2,0,0,2
soared,1,2,0,0,0
soaring,1,9,1,0,3
sobbing,0,1,0,0,0
sober,3,0,0,0,0
sobered,0,0,0,2,0
socalled,101,23,8,2,1
soccer,0,4,1,0,0
social,191,120,26,57,38
socialdemocratic,1,0,0,0,0
socialdemocrats,1,0,0,0,0
socialeconomic,1,0,0,0,0
socialism,14,17,1,1,1
socialism—then,1,0,0,0,0
socialism’,1,0,0,0,0
socialist,154,74,1,0,2
socialistic,0,4,0,0,0
socialist’,1,0,0,0,0
socialite,0,4,0,0,0
socialization,0,0,1,0,0
socialized,0,4,0,0,0
socializes,0,1,0,0,0
socializing,0,0,2,0,0
socially,0,0,1,0,0
society,27,14,14,71,56
society…care,0,0,0,0,1
sociological,1,0,0,0,0
sock,0,20,0,0,0
sod,0,1,0,0,0
sodom,1,0,0,0,0
soers,0,1,0,0,0
sofa,0,1,0,0,0
soft,1,14,2,1,1
soften,0,1,0,0,0
softens,0,0,0,0,1
softer,0,1,0,0,0
softest,0,2,0,0,0
softhearted,1,0,0,0,0
softness,1,0,0,0,0
softsoap,1,0,0,0,0
software,0,3,0,0,1
soft…,0,1,0,0,0
soidisant,2,0,0,0,0
soil,28,7,1,6,3
sojourn,7,0,0,0,0
sojourner,0,0,0,0,1
sol,0,0,0,0,2
solace,0,0,2,0,0
solaman,0,1,0,0,0
solar,0,17,29,2,23
sold,6,54,6,4,5
soldier,93,307,14,19,26
soldiers,0,9,0,0,0
soldiers’,3,0,0,0,0
soldier—that,1,0,0,0,0
sole,38,5,0,1,2
soleimani,0,21,0,0,0
solely,19,5,0,1,4
solemn,9,3,2,8,2
solemnly,1,1,0,1,0
soler,0,0,0,0,1
solicit,0,2,0,0,0
solicitor,0,0,0,0,2
solicitous,0,0,4,0,0
solid,18,16,4,3,4
solidarity,18,0,4,1,4
solidarity’,1,0,0,0,0
solidify,0,0,0,0,2
solidly,1,1,0,0,0
solis,0,0,0,0,1
solitary,0,1,6,0,0
soloman,0,3,0,0,0
solomon,0,0,1,0,0
solution,30,2,18,11,16
solutioninternal,1,0,0,0,0
solvable,0,0,0,0,1
solve,10,47,14,6,43
solved,9,23,2,4,3
solvency,0,0,0,0,1
solvent,2,1,0,0,0
solves,0,0,1,0,2
solving,3,10,3,1,4
somalia,0,7,1,1,4
sombre,1,0,0,0,0
some,0,0,1,0,0
somebody,7,389,15,6,45
someday,0,33,3,0,6
somehow,5,24,7,5,22
someodd,0,1,0,0,0
someone,6,10,59,2,27
someone…,0,1,0,0,0
someplace,0,37,2,1,4
something,90,525,111,23,119
sometime,0,17,1,0,1
sometimes,30,74,23,18,60
somewhat,19,14,1,1,0
somewhere,6,5,11,0,8
some…,0,1,0,0,0
somme,4,0,0,0,0
somos,0,0,0,0,1
son,18,121,61,10,37
song,8,14,1,1,2
sonia,0,0,0,0,9
sonias,0,0,0,0,8
soninlaw,0,1,2,0,0
sonnenstrasse,1,0,0,0,0
sonny,0,32,0,0,0
son’s,2,0,0,0,0
soon,68,197,23,12,26
sooner,22,13,6,0,6
soothing,1,0,0,0,0
sophisticated,1,14,0,3,0
sophistication,1,2,0,0,0
sophomore,0,0,0,1,0
soranno,0,0,0,0,1
sordid,4,0,0,0,0
sore,3,1,0,0,0
sorely,1,0,1,0,0
soros,0,2,0,0,0
sorosappointed,0,1,0,0,0
sorrow,2,1,1,9,2
sorrowful,1,0,0,0,0
sorry,4,72,19,0,2
sort,26,144,11,0,3
sorted,0,0,0,0,1
sorting,0,0,0,0,2
soto,0,0,0,0,1
sotomayor,0,0,1,0,10
sotomayors,0,0,0,0,2
sou,0,1,0,0,0
souci,1,0,0,0,0
sought,5,1,8,3,7
soul,31,21,30,8,4
soulsearching,0,0,0,0,1
soul—provided,1,0,0,0,0
sound,45,103,15,12,11
soundbites,0,1,0,0,0
sounded,1,8,0,1,2
sounder,2,0,0,0,0
soundest,1,0,0,0,0
soundgood,0,0,0,1,0
sounding,2,0,3,0,0
soundly,1,1,1,0,0
soundness,2,0,0,0,0
sound—the,1,0,0,0,0
soup,1,0,0,0,0
soupkitchen,1,0,0,0,0
sour,0,1,0,0,0
source,41,14,11,30,40
sourced,0,1,0,0,0
sourcing,0,0,3,0,0
soured,0,0,0,0,1
souter,0,0,0,0,3
south,35,176,36,14,44
southeast,0,0,0,3,2
southeastern,0,0,1,0,0
southern,6,57,6,4,4
southwest,0,1,5,0,1
southwestern,0,0,1,0,0
souza,0,5,0,0,0
sovereign,27,10,5,2,11
sovereignship,0,1,0,0,0
sovereignty,12,26,5,2,5
soviet,6,11,1,8,11
sow,3,0,0,0,2
sowed,2,0,0,1,1
soweto,0,0,0,0,1
sowing,0,0,2,0,1
sown,5,0,0,0,1
sox,0,1,0,0,0
soybean,0,3,0,0,0
so…,0,3,1,0,0
space,16,101,16,4,69
spaceage,0,3,0,0,0
spaceaged,0,1,0,0,0
spacecraft,0,0,0,0,4
space’,3,0,0,0,0
space…,0,1,0,0,0
spade,2,3,1,0,0
spaghetti,0,1,0,0,0
spain,3,1,2,2,0
span,2,4,2,0,5
spanish,1,4,0,0,0
spank,0,0,1,0,0
spanky,0,0,0,4,0
spann,0,0,0,1,0
spanned,0,0,0,0,2
spanning,0,0,1,0,0
spanos,0,1,0,0,0
spare,3,2,0,8,4
spared,2,0,0,2,1
sparing,2,0,0,4,0
spark,2,1,0,0,5
sparked,0,0,1,0,2
sparking,0,0,0,0,1
sparkling,0,0,0,0,1
sparring,0,1,0,0,0
sparrow,1,0,0,0,0
spartacist,4,0,0,0,0
spat,1,0,0,0,0
spawned,0,0,0,0,1
speak,51,98,53,17,69
speakable,0,2,0,0,0
speaker,27,34,11,18,32
speakerelect,0,0,0,0,1
speakerphone,0,1,0,0,0
speaker’s,2,0,0,0,0
speaker…,0,1,0,0,0
speaking,47,47,16,4,5
speaks,4,3,0,2,10
speak…,0,1,0,0,0
spear,0,0,2,0,0
spearhead,0,1,0,0,0
specch,1,0,0,0,0
special,41,141,23,14,28
specialisation,1,0,0,0,0
specialise,2,0,0,0,0
specialised,3,0,0,0,0
specialist,0,5,17,1,0
specialized,0,1,0,1,0
specializes,0,0,0,0,1
specially,10,0,1,0,0
special…,0,2,0,0,0
specie,29,0,0,0,0
specific,4,5,13,5,14
specifically,2,7,8,1,2
specification,0,1,0,0,0
specified,1,0,0,0,0
specimen,8,9,0,0,0
spectacle,10,2,0,0,2
spectacled,1,0,0,0,0
spectacular,1,4,0,0,0
spectacularly,0,0,0,0,1
spectator,2,0,0,1,0
specter,0,1,1,1,3
spectre,2,0,0,0,0
spectrum,0,3,2,0,7
speculate,0,0,3,1,0
speculation,5,1,0,0,1
speculative,2,0,0,0,1
speculator,1,0,0,0,1
sped,0,0,1,0,0
speech,44,267,15,21,21
speeches,0,1,0,0,0
speechifier,1,0,0,0,0
speechifying,1,0,0,0,0
speechkilling,0,1,0,0,0
speechless,1,0,0,0,0
speechmaker,0,0,0,1,0
speed,7,21,45,2,10
speeded,1,0,0,0,0
speedier,1,0,0,0,0
speedily,1,0,0,0,0
speeding,0,0,2,1,1
speedy,0,0,1,1,0
spell,4,3,0,0,1
spellcheck,0,0,0,0,1
spelled,0,4,0,0,1
speller,0,0,0,0,1
spellman,0,0,0,0,1
spelman,0,0,1,0,0
spencer,0,0,0,1,0
spend,3,66,11,18,43
spending,1,56,19,32,57
spends,2,4,6,0,5
spent,11,111,40,11,37
sperm,0,0,0,1,0
spetalnick,0,0,0,0,1
spewed,0,2,0,0,0
spewing,0,1,0,0,1
sphere,65,1,1,0,0
sphinx,1,0,0,0,0
spice,1,0,0,0,0
spied,0,22,0,0,0
spied…,0,1,0,0,0
spigot,0,3,0,0,0
spike,0,5,2,0,3
spiked,0,0,2,0,1
spiking,0,2,0,0,0
spill,0,1,1,1,12
spilled,0,0,0,0,3
spilling,0,1,0,0,1
spilt,1,0,0,0,0
spin,0,9,0,0,2
spinal,0,0,0,1,0
spine,1,4,6,0,0
spineless,1,0,0,0,0
spinning,0,2,0,0,0
spinster,1,0,0,0,0
spiral,0,3,1,0,1
spiraling,0,0,0,0,1
spire,0,0,0,0,1
spirit,158,64,6,33,49
spirited,1,0,0,1,1
spiritual,39,1,0,0,0
spiritually,4,0,0,0,0
spirit—that,0,0,0,0,1
spirit…,0,2,0,0,0
spite,19,0,2,1,1
splendid,2,0,0,0,0
splendour,7,0,0,0,0
splinter,0,0,0,1,0
splintered,0,0,0,0,1
splintering,0,0,0,0,1
split,5,4,3,0,1
splitting,2,0,0,1,0
splurge,0,0,0,0,1
spluttered,1,0,0,0,0
spoil,2,1,0,0,0
spoiled,1,5,0,0,0
spoke,21,70,32,4,22
spoken,23,14,24,5,7
spokesman,1,0,1,0,0
spoliation,1,0,0,0,0
sponger,1,0,0,0,0
sponsor,1,1,2,6,0
sponsored,0,0,1,3,1
sponsoring,0,1,0,1,0
spontaneous,2,0,0,0,0
spontaneously,1,0,1,0,0
spooked,0,1,0,0,0
spoon,0,0,1,0,0
sporadic,0,0,0,0,1
sporadically,0,0,0,0,1
sport,7,58,3,4,2
sporting,1,1,0,0,0
sportsman,0,1,0,0,0
spot,7,8,4,1,5
spotchecking,0,1,0,0,0
spotless,1,0,0,0,0
spotlight,0,0,0,0,1
spotted,0,4,0,1,0
spotting,0,0,0,1,0
spouse,0,1,4,2,7
sprang,5,0,0,0,0
sprawling,0,1,0,0,1
spray,0,1,0,1,0
sprayed,0,0,1,0,0
spread,30,7,33,19,24
spreader,0,1,0,0,0
spreading,12,3,2,6,2
spree,0,5,0,0,0
spring,24,5,5,2,9
springfield,0,1,0,0,0
springing,1,2,0,0,0
springsteen,0,0,0,0,1
sprint,0,0,1,0,1
sprouted,1,0,0,0,0
sprung,2,0,0,1,0
spun,0,0,0,0,1
spur,0,0,4,0,7
spurn,1,0,0,0,0
spurred,1,0,0,0,2
spurring,0,0,1,0,2
sputnik,0,0,0,0,4
sputter,0,0,0,0,1
spy,2,17,0,0,0
spying,1,22,0,0,0
spyscare,1,0,0,0,0
squabbling,2,0,0,0,1
squad,9,1,7,5,0
squadron,0,1,0,0,0
squadron…,0,1,0,0,0
squalor,0,2,0,0,0
squander,0,0,1,0,0
squandered,1,1,0,1,1
squandering,0,1,0,0,0
squanders,0,1,0,0,0
square,9,11,6,2,7
squared,0,0,1,0,0
squarely,1,1,1,1,6
squeeze,2,1,3,0,0
squeezed,0,0,2,1,2
sr,0,0,0,0,2
st,2,13,75,12,41
stabbed,0,11,1,0,0
stabbing,0,7,0,0,0
stabbings,0,3,0,0,0
stabilise,2,0,0,0,0
stability,12,4,14,13,16
stabilization,0,0,0,1,0
stabilize,0,0,1,1,5
stabilized,0,0,0,0,5
stabilizing,0,1,0,1,0
stable,4,0,2,5,13
stacey,0,34,0,0,0
stack,0,1,0,0,1
stacked,0,1,0,0,3
stacy,0,10,0,0,0
stadium,1,5,3,1,3
staff,5,18,52,10,11
staffed,1,1,0,0,0
staffer,0,3,0,0,0
staffing,0,0,0,0,1
stage,38,93,12,10,12
staged,0,3,3,0,0
stagers’,1,0,0,0,0
stagflation,0,4,0,1,0
stagger,0,0,0,1,0
staggered,4,0,0,0,0
staggering,1,10,0,1,0
staging,0,2,1,0,0
stagnant,0,0,2,2,3
stagnation,1,0,1,2,1
stain,2,2,2,0,2
stained,2,3,1,0,1
stair,2,37,4,1,3
staircase,0,0,1,0,0
staircaseescalante,0,0,2,0,0
stairs,0,2,0,0,0
stairway,0,0,0,0,1
stake,7,12,20,15,32
stakeholder,0,0,1,0,1
stale,0,0,0,0,4
stalemate,0,0,1,0,3
stalinist,0,2,0,0,0
stalk,0,0,0,2,0
stalking,0,2,1,0,0
stall,0,0,0,0,1
stalled,0,0,1,0,3
stalwart,2,0,0,0,1
stamen,7,0,0,0,0
stammerings,1,0,0,0,0
stamp,12,9,0,0,6
stamped,3,19,2,0,3
stampede,0,0,0,0,1
stamped…,0,1,0,0,0
stance,0,3,0,0,0
stand,71,300,109,55,123
standard,23,38,24,38,40
standardized,0,0,0,0,1
standards’,1,0,0,0,0
standby,0,1,1,0,0
standing,12,166,49,15,25
standoff,0,0,0,2,0
standout,0,1,2,0,0
standpoint,44,22,2,0,0
standstill,1,0,1,0,0
standup,0,2,0,0,0
stanford,0,1,0,0,0
stanton,0,1,0,0,1
staple,0,1,0,0,0
star,5,40,5,4,5
starbucks,0,2,0,0,0
stare,1,1,0,0,0
stared,1,1,0,0,2
staring,0,1,3,0,0
stark,1,6,3,0,3
starkly,0,1,0,0,0
starnberg,2,0,0,0,0
starr,0,1,0,0,0
starring,0,2,0,0,0
stars,0,1,0,0,0
stars—he,1,0,0,0,0
start,24,205,70,26,102
started,14,235,52,12,25
started…,0,1,0,0,0
starter,0,1,0,0,1
starting,2,92,31,9,32
startingpoint,2,0,0,0,0
startled,1,0,0,0,0
startling,2,0,0,0,0
startup,0,0,0,0,9
starvation,3,0,1,4,0
starve,2,0,0,1,0
starved,1,0,0,1,1
starving,0,0,1,2,0
stashing,0,1,0,0,0
stat,0,4,0,0,0
state,884,1645,632,257,405
statebystate,0,0,0,0,1
statecontrolled,0,0,0,1,0
statecraft,2,0,0,0,0
stated,10,15,3,2,0
statefocused,0,1,0,0,0
statefunded,0,0,0,0,1
statement,29,104,7,2,7
statements,0,1,0,0,0
statement…,0,1,0,0,0
staten,0,1,1,0,0
stateofthe,0,1,0,0,1
stateoftheart,0,4,2,0,0
stateowned,0,0,1,0,0
states,0,19,0,0,0
statesman,46,0,1,1,2
statesmanship,11,0,0,0,0
statesman—which,1,0,0,0,0
statesman’s,2,0,0,0,0
statesponsored,0,0,1,0,0
states—especially,1,0,0,0,0
states—shes,0,0,0,0,1
states’,3,0,0,0,0
statewide,0,2,0,0,0
state—a,1,0,0,0,0
state—all,1,0,0,0,0
state—but,1,0,0,0,0
state—pays,1,0,0,0,0
state’,8,0,0,0,0
state…,0,1,0,0,0
static,0,0,0,0,1
stating,0,10,1,0,2
station,5,14,31,4,13
stationed,3,1,2,0,0
stationer’s,1,0,0,0,0
statistic,0,10,5,0,6
statistical,1,0,0,0,0
statistically,0,3,0,0,2
stats,0,4,0,0,0
statuary,0,0,1,0,0
statue,3,20,0,0,0
stature,2,1,0,0,0
status,7,15,7,13,20
statute,2,13,1,1,0
statute—i,0,0,0,1,0
statutorily,0,4,0,0,0
statutory,0,3,0,0,0
staunch,1,1,0,0,0
staunchest,0,1,0,0,0
stave,0,0,1,1,0
staved,1,0,0,0,0
staving,1,0,1,0,0
stavros,0,6,0,0,0
stay,3,107,64,18,40
stayat,1,0,0,0,0
stayathome,1,0,0,0,0
stayed,0,17,10,2,6
staying,0,6,6,4,2
stead,7,0,0,0,0
steadfast,2,1,3,4,2
steadfastly,6,0,0,0,0
steadfastness,0,0,0,2,0
steadied,0,0,1,0,0
steadier,1,0,0,0,0
steadily,40,1,0,1,4
steady,18,2,6,8,6
steal,6,44,5,0,8
stealing,1,12,0,0,2
stealth,0,4,0,0,0
stealthily,1,0,0,0,0
steam,0,6,0,0,0
steamboat,0,0,0,1,0
steed,1,0,0,0,0
steel,9,88,15,2,6
steele,0,8,1,0,0
steeled,0,0,0,0,1
steelworker,0,1,2,0,0
steep,0,11,1,1,2
steeper,0,0,1,0,0
steeple,0,0,0,1,0
steer,1,1,1,0,0
steered,1,0,0,0,0
steering,1,2,0,0,0
stefanik,0,5,0,0,0
steil,0,1,0,0,0
stein,0,1,0,0,0
stellar,0,1,0,0,0
stem,1,0,2,47,5
stemming,0,0,1,0,0
stemple,0,1,0,0,0
stench,1,1,0,0,0
stenographer,1,0,0,0,0
stentorian,1,0,0,0,0
steny,0,0,2,1,0
step,51,42,98,47,96
stepanek,0,2,0,0,0
stephanie,0,0,2,0,0
stephen,0,3,2,0,0
stepped,0,12,9,4,5
stepping,0,5,9,0,2
steppingstones,1,0,0,0,0
steps,0,0,0,0,1
step…,0,1,0,0,0
stereotype,0,0,0,0,6
stereotyped,3,0,0,0,0
sterile,7,0,0,0,0
sterilized,1,0,0,0,0
sterling,1,3,0,0,1
stern,2,1,0,0,0
sternecker,1,0,0,0,0
sterneckerbrau,2,0,0,0,0
sterneckerbrau—which,1,0,0,0,0
steroid,0,5,0,2,1
steroids,0,2,0,0,0
stets,2,0,0,0,0
steve,0,94,2,6,7
steven,0,3,0,3,1
stevenson,0,0,0,0,1
steward,0,0,0,4,0
stewardship,0,0,5,0,0
stewart,1,2,0,0,0
stick,6,34,5,1,5
sticker,0,2,1,0,1
sticking,1,0,0,0,2
stickler,1,0,0,0,0
stiff,1,16,0,0,1
stiffest,1,0,0,0,0
stifle,0,0,2,0,1
stifled,0,0,0,0,1
stifling,0,0,0,0,2
stigma,1,0,2,1,0
stigmatises,1,0,0,0,0
still,165,177,172,55,195
stillness,1,0,0,0,0
still…,0,0,2,0,0
stilt,0,4,0,0,0
stilted,0,0,0,0,1
stimulate,4,0,1,1,0
stimulated,3,0,0,0,0
stimulates,1,0,0,0,0
stimulating,1,0,0,0,0
stimulus,7,2,2,2,1
sting,1,1,1,0,0
stinging,0,1,0,0,0
stink,0,2,0,0,0
stinking,1,1,0,0,0
stinnes,1,0,0,0,0
stint,0,0,0,0,1
stinted,1,0,0,0,0
stir,3,0,0,0,4
stirred,5,0,0,0,2
stirring,2,2,0,2,1
stitched,0,0,0,0,2
stock,43,96,10,7,13
stocked,0,13,6,0,1
stockexchange,4,0,0,0,0
stockpile,0,2,0,1,8
stockpiling,0,0,0,1,0
stock…,0,1,0,0,0
stoddard,0,0,0,0,1
stoke,0,0,0,0,1
stoked,0,0,0,1,0
stole,1,20,0,0,0
stolen,2,38,3,1,2
stoltenberg,0,3,0,0,0
stomach,0,2,0,0,1
stomped,0,0,1,0,0
stone,10,30,0,0,2
stonecold,0,2,0,0,0
stoned,1,0,0,1,0
stonewall,0,0,0,0,2
stood,25,79,27,9,20
stool,5,0,0,0,0
stoop,1,0,0,0,0
stop,18,474,84,29,70
stopgap,0,0,0,0,1
stopped,3,191,21,10,16
stopper,0,2,0,0,0
stopping,0,37,9,2,7
stop…,0,1,0,0,0
storage,0,7,2,1,0
store,9,80,27,0,3
stored,2,10,0,0,0
storefront,0,2,0,0,1
storefronts…,0,1,0,0,0
storehouse,1,0,0,0,0
storied,0,3,0,0,0
stories,0,1,0,0,0
storing,0,2,0,0,0
stork,2,0,0,0,0
storm,55,10,51,15,14
stormbattalions,1,0,0,0,0
stormed,5,5,2,0,0
stormflood,1,0,0,0,0
storming,0,1,0,1,0
stormtroops,1,0,0,0,0
stormy,0,1,0,0,0
story,8,292,47,26,80
storybook,1,0,0,0,0
storyteller,0,0,1,0,1
story—a,0,0,0,2,0
story—of,0,0,0,0,1
stout,1,0,0,0,0
stoutly,2,0,0,0,0
stove,0,7,0,0,0
stowed,0,0,0,0,1
straight,3,56,18,2,17
straightaway,1,0,0,0,0
straighten,0,19,1,0,0
straightened,0,10,0,0,0
straightening,0,1,0,0,0
straightens,0,1,0,0,0
straighter,0,2,0,0,0
straightforward,2,0,6,0,6
straightforwardness,1,0,0,0,0
straight…,0,1,0,0,0
strain,4,0,7,4,6
strained,1,0,0,1,4
straining,1,0,0,0,0
strait,2,1,4,2,2
straitened,1,0,0,0,0
stranded,0,4,0,0,0
strange,7,32,3,0,1
stranger,5,1,2,5,12
strangest,0,1,0,0,1
strangle,3,0,0,0,0
strangled,0,0,0,0,1
stranglehold,1,0,0,0,1
strangling,1,3,0,0,0
stransky,1,0,0,0,0
strap,0,0,0,1,1
strapped,0,1,1,0,1
strasse,6,0,0,0,0
stratagem,1,0,0,0,0
strategic,0,19,14,9,5
strategical,2,0,0,0,0
strategically,1,0,2,0,0
strategist,0,0,0,0,1
strategy,2,6,14,43,38
stratification,0,0,0,0,1
stratosphere,0,1,0,0,0
stratton,0,0,1,0,0
stratum,17,0,0,0,0
stravros,0,1,0,0,0
straw,1,14,0,1,0
streak,0,2,0,0,1
stream,2,25,2,0,1
streamed,1,0,0,0,0
streamer,0,1,0,0,0
streaming,1,1,0,1,0
streamline,0,0,0,1,3
streamlining,0,0,0,0,1
street,28,124,46,21,80
streetbullies,1,0,0,0,0
streetcorner,1,0,0,0,0
streeters,0,1,0,0,0
streets,0,1,0,0,0
streetsweeper,1,0,0,0,0
streetsweepers,1,0,0,0,0
streetwise,0,11,0,0,0
streicher,2,0,0,0,0
strength,125,114,24,35,60
strengthen,11,18,17,28,46
strengthened,11,2,2,0,12
strengthening,10,1,11,9,7
strengthens,1,1,2,2,6
strength—the,0,0,0,1,0
strength—they,1,0,0,0,0
strenuous,7,0,0,0,0
strenuously,0,0,1,0,0
stress,5,1,7,0,5
stressed,1,0,1,0,0
stretch,3,1,2,1,10
stretched,0,0,0,0,2
stretching,1,0,0,0,1
strewn,0,4,0,0,0
stricken,2,0,0,1,1
strickland,0,0,0,0,2
strict,3,8,2,1,1
stricter,0,2,0,2,0
strictest,1,0,2,0,0
strictly,4,1,1,0,0
stride,0,1,2,0,5
strife,11,0,2,1,4
strike,30,8,14,13,22
striker,1,0,0,0,0
striking,22,2,0,3,1
strikingly,5,0,0,0,0
string,1,3,5,0,1
stringently,0,1,0,0,0
strip,0,8,3,0,2
stripe,0,1,1,0,1
stripped,0,0,0,0,1
stripping,0,0,1,0,0
strive,12,0,5,5,6
strived,0,0,0,1,1
striven,1,0,0,0,0
striver,0,0,0,0,4
strives,7,0,2,0,1
striving,8,1,0,0,10
stroke,12,0,0,0,0
stroked,0,8,0,0,0
stroller,0,1,0,0,0
strom,0,0,4,0,0
strong,45,355,49,57,76
stronger,38,51,51,30,48
strongest,15,67,8,1,15
stronghold,1,1,0,5,2
strongly,10,52,8,8,8
strongsville,0,0,0,0,1
strongville,0,0,0,0,1
strong…,0,1,0,0,0
strove,2,0,0,0,0
struck,9,9,8,3,7
structural,1,2,0,0,1
structurally,0,0,3,0,1
structure,47,4,3,6,2
structuring,0,0,0,1,0
struggle,257,10,19,34,34
struggled,2,0,0,0,5
struggle’,2,0,0,0,0
struggling,5,4,10,6,18
strung,2,0,0,0,0
stryker,0,0,0,0,2
strzok,0,1,0,0,0
stubborn,0,0,0,0,3
stubbornly,1,0,0,0,0
stucco,1,0,0,0,0
stuck,4,18,5,2,6
student,15,48,53,20,111
students—,0,0,0,0,1
studied,26,12,1,2,3
studio,0,3,0,0,0
studiously,2,0,0,0,0
study,68,18,32,4,19
studying,7,6,0,0,1
stuff,5,258,9,2,7
stuffed,1,12,0,0,0
stuffing,0,21,0,0,0
stuff—from,1,0,0,0,0
stuff…,0,1,0,0,0
stumble,1,0,0,0,2
stumbled,3,0,0,0,0
stumbling,1,3,1,0,0
stunned,0,0,0,1,1
stunning,0,2,3,1,0
stunt,0,0,3,0,1
stunted,0,0,0,0,1
stupendous,1,0,0,0,0
stupid,30,189,0,0,0
stupidest,0,5,0,0,0
stupidity,16,8,0,0,0
stupidly,0,6,0,0,0
sturdier,0,0,0,0,1
sturdy,3,0,0,0,2
stutter,0,0,1,0,0
stuttered,0,0,1,0,0
stuttering,0,2,0,0,0
stuttgart,2,0,0,0,0
style,8,4,0,1,2
styled,2,0,0,0,0
stymied,0,1,0,0,1
st…,0,1,0,0,0
suasion,0,0,0,0,1
suavity,1,0,0,0,0
subcommittee,0,1,0,0,0
subconscious,1,0,0,0,0
subconsciousness,1,0,0,0,0
subdivided,1,0,0,0,0
subdivides,1,0,0,0,0
subdivision,1,0,0,0,0
subdue,1,0,0,0,0
subdued,1,0,0,1,0
subject,86,30,4,8,12
subjected,12,0,0,2,1
subjecting,1,0,0,0,1
subjection,3,0,0,0,0
subjective,7,2,0,0,0
subjectively,1,0,0,0,0
subjectmatter,2,0,0,0,0
subjugate,3,0,0,0,0
subjugated,8,0,0,0,0
subjugating,2,0,0,0,1
subjugation,2,0,2,0,1
sublime,10,0,0,0,0
submarine,3,8,6,0,0
submerge,1,0,0,0,0
submerged,3,0,0,0,0
submission,4,2,0,1,0
submit,19,0,0,2,4
submits,4,0,0,0,0
submitted,7,2,0,2,0
submitting,3,0,1,1,0
subordinate,10,0,0,0,0
subordinated,3,0,0,0,0
subordination,5,0,0,0,0
subpoena,0,21,0,0,0
subpoenaed,0,1,0,0,0
subsahara,0,0,0,2,0
subscribe,4,0,1,0,0
subscribed,1,0,0,0,1
subscriber,1,0,0,0,0
subscribing,1,0,0,0,0
subscription,1,0,3,0,0
subsequent,13,1,0,0,0
